# mu=0.3
# lamb=0
# N=12
# m=0
# dim=924
#T=10
#dt=0.01
-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	
-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	-0.249975	
-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	-0.2499	
-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	-0.249775	
-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	-0.2496	
-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	-0.249376	
-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	-0.249102	
-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	-0.248778	
-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	-0.248405	
-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	-0.247983	
-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	-0.247513	
-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	-0.246994	
-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	-0.246426	
-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	-0.245811	
-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	-0.245148	
-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	-0.244439	
-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	-0.243683	
-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	-0.24288	
-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	-0.242032	
-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	-0.241139	
